id,rész típus,kerület1,kerület2,alias1,alias2,városrész1,városrész2,városrész3,városrész4,városrész5,városrész6,városrész7,városrész8,városrész9,városrész10,városrész11,városrész12,városrész13,városrész14,városrész15,városrész16,városrész17,városrész18,városrész19,városrész20,városrész21,városrész22,városrész23,városrész24,városrész25,városrész26,városrész27,városrész28,városrész29,városrész30,városrész31,városrész32,városrész33,létesítmény1,létesítmény1
284,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Benk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Bénye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Bér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Bérbaltavár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Bercel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Beregdaróc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Beregsurány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Berekböszörmény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Berekfürdő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Beremend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Berente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Beret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Berettyóújfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Berhida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Berkenye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Berkesd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Berkesz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Bernecebaráti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Berzék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Berzence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Besence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Besenyőd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Besenyőtelek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Besenyszög,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Besnyő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Beszterec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Bezedek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Bezenye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Bezeréd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Bhután,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Biatorbágy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Bicsérd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Bicske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Bihardancsháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Biharkeresztes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Biharnagybajom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Bihartorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Biharugra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Bikács,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Bikal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Biri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Birján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Bissau-Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Bisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Bő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Boba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Bocfölde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Boconád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Bőcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Bócsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Bocska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Bocskaikert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Boda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Bodajk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Böde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Bödeháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Bodmér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Bodolyabér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Bodonhely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Bodony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Bodrog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Bodroghalom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Bodrogkeresztúr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Bodrogkisfalud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Bodrogolaszi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Bódvalenke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Bódvarákó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Bódvaszilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Bogács,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Bogád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Bogádmindszent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Bogdása,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Bögöt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Bögöte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Bogyiszló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Bogyoszló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Böhönye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Bojt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Bókaháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Bokod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Bököny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Bokor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Bölcske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Boldog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Boldogasszonyfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Boldogkőújfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Boldogkőváralja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Boldva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Bolhás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Bolhó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Bolívia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Bóly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Boncodfölde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Bonnya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Bőny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Bonyhád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Bonyhádvarasd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Börcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Bordány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Borgáta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,Borjád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Borota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Borsfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Borsod-Abaúj-Zemplén megye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Borsodbóta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Borsodgeszt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Borsodivánka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Borsodnádasd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Borsodszentgyörgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Borsodszirák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Borsosberény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Borszörcsök,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Borzavár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Börzönce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Bősárkány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Bosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Bőszénfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Bosznia és Hercegovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Botpalád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Botykapeterd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Bozsok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Bózsva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,Bozzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Bp. I. kerület,I. kerület,1. kerület,Budavár,,Vár,Gellérthegy,Krisztinaváros,Tabán,Víziváros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Bp. II. kerület,II. kerület,2. kerület,,,Adyliget,Budakeszierdő,Budaliget,Csatárka,Erzsébetliget,Erzsébettelek,Felhévíz,Gercse,Hársakalja,Hárshegy,Hűvösvölgy,Kővár,Kurucles,Lipótmező,Máriaremete,Nyék,Országút,Pálvölgy,Pasarét,Pesthidegkút-Ófalu,Petneházyrét,Remetekertváros,Rézmál,Rózsadomb,Szemlőhegy,Széphalom,Szépilona,Szépvölgy,Törökvész,,Vérhalom,Víziváros,Zöldmál,,
411,Bp. III. kerület,III. kerület,3. kerület,Óbuda,Békásmegyer,Aranyhegy,Aquincum,Békásmegyer,Csillaghegy,Csúcshegy,Harsánylejtő,Hármashatárhegy,Kaszásdűlő,Mocsárosdűlő,Óbuda,Óbuda hegyvidéke,Óbudaisziget,Rómaifürdő,Solymárvölgy,Péterhegy,Ürömhegy,,,,,,,,,,,,,,,,,,,
412,Bp. IV. kerület,IV. kerület,4. kerület,Újpest,,Istvántelek,Káposztásmegyer,Megyer,Népsziget,Székesdűlő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Bp. IX. kerület,IX. kerület,9. kerület,Ferencváros,,József Attila-lakótelep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nemzeti Színház,
414,Bp. V. kerület,V. kerület,5. kerület,Lipótváros,Belváros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Bp. VI. kerület,VI. kerület,6. kerület,Terézváros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Bp. VII. kerület,VII. kerület,7. kerület,Erzsébetváros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Bp. VIII. kerület,VIII. kerület,8. kerület,Józsefváros,,Corvinnegyed,Csarnoknegyed,Ganznegyed,Losoncinegyed,Kerepesdűlő,Magdolnanegyed,Népszínháznegyed,Orczynegyed,Palotanegyed,Századosnegyed,Tisztviselőtelep,,,,,,,,,,,,,,,,,,,,,,,Nemzeti Múzeum,
418,Bp. X. kerület,X. kerület,10. kerület,Kőbánya,,Felsőrákos,Gyárdűlő,Keresztúridűlő,Kúttó,Laposdűlő,Ligettelek,Népliget,Óhegy,Téglagyárdűlő,Újhegy,,,,,,,,,,,,,,,,,,,,,,,,,
419,Bp. XI. kerület,XI. kerület,11. kerület,Újbuda,,Albertfalva,Dobogó,Gazdagrét,Hosszúrét,Infopark,Kamaraerdő,Kelenföld,Kelenvölgy,Kőérberek,Lágymányos,,,,,,,,,,,,,,,,,,,,,,,,,
420,Bp. XII. kerület,XII. kerület,12. kerület,Hegyvidék,,Csillebérc,Farkasrét,Farkasvölgy,Istenhegy,Jánoshegy,Kissvábhegy,Kútvölgy,Magasút,Mártonhegy,Németvölgy,Orbánhegy,Sashegy,Svábhegy,Széchenyihegy,Virányos,Zugliget,,,,,,,,,,,,,,,,,,,
421,Bp. XIII. kerület,XIII. kerület,13. kerület,Angyalföld,,Vizafogó,Göncz Árpád városközpont,Újlipótváros,Népsziget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,Bp. XIV. kerület,XIV. kerület,14. kerület,Zugló,,Alsórákos,Herminamező,Istvánmező,Kiszugló,Nagyzugló,Rákosfalva,Törökőr,Városliget,,,,,,,,,,,,,,,,,,,,,,,,,,Bosnyák tér,
423,Bp. XIX. kerület,XIX. kerület,19. kerület,Kispest,,Wekerletelep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Bp. XV. kerület,XV. kerület,15. kerület,,,Rákospalota,Pestújhely,Újpalota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Bp. XVI. kerület,XVI. kerület,16. kerület,,,Árpádföld,Cinkota,Mátyásföld,Sashalom,Rákosszentmihály,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Bp. XVII. kerület,XVII. kerület,17. kerület,Rákosmente,,Akadémiaújtelep,Madárdomb,Rákoscsaba,Rákoshegy,Rákoskeresztúr,Rákoskert,Rákosliget,Régiakadémiatelep,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Bp. XVIII. kerület,XVIII. kerület,18. kerület,Pestszentlőrinc,Pestszentimre,Almáskert,Bélatelep,Belsőmajor,Bókaytelep,Erdőskert,Erzsébettelep,Ferihegy,Ganzkertváros,Ganztelep,Gloriett-telep,Halmierdő,Havanna-lakótelep,Kossuth Ferenc-telep,Krepuska Géza-telep,Lakatos-lakótelep,Liptáktelep,Lónyaytelep,Miklóstelep,Pestszentimre,Rendessytelep,Szemeretelep,Szent Imre-kertváros,Szent Lőrinc-lakótelep,Újpéteritelep,,,,,,,,,,Liszt Ferenc repülőtér,Ferihegy
428,Bp. XX. kerület,XX. kerület,20. kerület,Pesterzsébet,,Erzsébetfalva,Gubacs,Gubacsipuszta,Kossuthfalva,Pacsirtatelep,Szabótelep,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jahn Ferenc Dél-pesti Kórház,
429,Bp. XXI. kerület,XXI. kerület,21. kerület,Csepel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Bp. XXII. kerület,XXII. kerület,22. kerület,Budafok,Tétény,Baross Gábor-telep,Budafok,Budatétény,Nagytétény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Bp. XXIII. kerület,XXIII. kerület,23. kerület,Soroksár,,Soroksár-Újtelep,Millenniumtelep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Brazília,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Bucsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Bucsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Búcsúszentlászló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Bucsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Budajenő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Budakalász,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Budakeszi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Budaörs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,Budapest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Bugac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Bugacpusztaháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Bugyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Buj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Buják,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Bük,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Bükkábrány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Bükkaranyos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Bükkmogyorósd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Bükkösd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,Bükkszék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Bükkszenterzsébet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Bükkszentkereszt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Bükkszentmárton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Bükkzsérc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Bulgária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Burkina Faso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Bürüs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Büssü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Büttös,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Buzsák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Cák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Cakóháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Cece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,Cégénydányád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Cegléd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Ceglédbercel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Celldömölk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Cered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Chernelházadamonya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Cibakháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Cigánd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Cikó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Ciprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Cirák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Comore-szigetek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Csabacsűd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Csabaszabadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Csabdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Csabrendek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Csád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Csáfordjánosfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Csaholc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Csajág,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Csákány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Csákánydoroszló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Csákberény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Csákvár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Csanádalberti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Csanádapáca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Csanádpalota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Csánig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Csány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Csányoszró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Csanytelek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Csapi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,Csapod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Csárdaszállás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Csarnóta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Csaroda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Császár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Császártöltés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Császló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Csátalja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Csatár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Csataszög,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,Csatka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Csávoly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,Csebény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,Csécse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,Csegöld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Csehbánya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,Csehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Csehimindszent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Csehország,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Csém,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Csemő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Csempeszkopács,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Csengele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Csenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Csengersima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,Csengerújfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,Csengőd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,Csénye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,Csenyéte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,Csép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Csépa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Csepreg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,Csér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,Cserdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
